Paragraph,Labels
"Density of a Mixture of Substances. When two liquids of mass m1 and m2 having density p1 and p2 are mixed together then density of mixture is p = m1 + m2 / (m1 /p1 ) + (m2 + p2) = p1p2 (m1 + m2) / (m1p2 + m2p1) . When two liquids of same mass m but of different densities p1 and p2 are mixed together then density of mixture is p = 2p1p2 / p1 + p2. When two liquids of same volume V but of different densities p1 and p2 are mixed together then density of mixture is p = p1 + p2 / 2. Density of a liquid varies with pressure p = po [ 1 + Δp / K] . Where, po = initial density of the liquid, K = bulk modulus of elasticity of the liquid and Δp = change in pressure ",Formula
"Viscosity . The property of a fluid by virtue of which an internal frictional force acts between its different layers which opposes their relative motion is called viscosity.  These internal frictional force is called viscous force. Viscous forces are intermolecular forces acting between the molecules of different layers of liquid moving with different velocities. 
 ",Definition
"(dv/dx) = rate of change of velocity with distance called velocity gradient, A = area of cross-section and = coefficient of viscosity.  SI unit of η is Nsm-2 or pascal-second or decapoise. Its dimensional formula is [ML-1T-1]. The knowledge of the coefficient of viscosity of different oils and its variation with temperature helps us to select a suitable lubricant for a given machine. Viscosity is due to transport of momentum. The value of viscosity (and compressibility) for ideal liquid is zero. The viscosity of air and of some liquids is utilised for damping the n.ving parts of some instruments. The knowledge of viscosity of some organic liquids is used in determining the molecular weight and shape of large organic moleculars like proteins and cellulose. ",Formula Property
"Variation of Viscosity . The viscosity of liquids decreases with increase in temperature. where, η0 and ηt is are coefficient of viscosities at 0°C t°C, α and β are constants. The viscosity of gases increases with increase in temperatures as  η ∝ √T . The viscosity of liquids increases with increase in pressure but the viscosity of water decreases with increase in pressure. The viscosity of gases do not changes with pressure. ",Reasoning
"Poiseuille’s Formula . The rate of flow (v) of liquid through a horizontal pipe for steady flow is given by . where, p = pressure difference across the two ends of the tube. r = radius of the tube, n = coefficient of viscosity and 1 = length of th tube. ",Definition
"The Rate of Flow of Liquid . Rate of flow of liquid through a tube is given by v = (P/R). where, R = (8 ηl/πr4), called liquid resistance and p = liquid pressure. (i) When two tubes are connected in series .  Resultant pressure difference p = p1 + p2  Rate of flow of liquid (v) is same through both tubes.  Equivalent liquid resistance, R = R1 + R2 (ii) When two tubes are connected in parallel 1. Pressure difference (p) is same across both tubes. 2. Rate of flow of liquid v = v1 + v2 3. Equivalent liquid resistance (1/R) = (1/R1) + (1/R2) ",Formula
"Stoke’s Law. When a small spherical body falls in a long liquid column, then after sometime it falls with a constant velocity, called terminal velocity. When a small spherical body falls in a liquid column with terminal velocity then viscous force acting on it is F = 6πηrv where, r = radius of the body, V = terminal velocity and η = coefficient of viscosity. This is called Stoke’s law. where,   ρ = density of body,  σ = density of liquid,  η = coefficient of viscosity of liquid and,  g = acceleration due to gravity 1. If ρ > ρ0, the body falls downwards. 2. If ρ < ρ0, the body moves upwards with the constant velocity. 3. If po << ρ, v = (2r2ρg/9η) ","Definition, Formula"
Importance of Stoke’s Law 1. This law is used in the determination of electronic charge by Millikan in his oil drop experiment. 2. This law helps a man coming down with the help of parachute. 3. This law account for the formation of clouds. ,Property
"Flow of Liquid 1. Streamline Flow The flow of liquid in which each of its particle follows the same path as followed by the proceeding particles, is called streamline flow. 2. Laminar Flow The steady flow of liquid over a horizontal surface in the form of layers of different velocities, is called laminar flow. 3. Turbulent Flow The flow of liquid with a velocity greater than its critical velocity is disordered and called turbulent flow.","Types, Definition"
"Critical Velocity . The critical velocity is that velocity of liquid flow, below which its fl is streamlined and above which it becomes turbulent.  Critical velocity vc = (kη/rρ) 
where,  K = Reynold’s number,  η = coefficient of viscosity of liquid  r = radius of capillary tube and ρ = density of the liquid. ","Definition, Formula"
"Reynold’s Number. Reynold’s number is a pure number and it is equal to the ratio of inertial force per unit area to the viscous force per unit area for flowing fluid. where, p = density of the liquid and vc = critical velocity. For pure water flowing in a cylindrical pipe, K is about 1000. When 0< K< 2000, the flow of liquid is streamlined. When 2000 < K < 3000, the flow of liquid is variable betw streamlined and turbulent. When K > 3000, the flow of liquid is turbulent. It has no unit and dimension. ","Definition, Reasoning"
"Equation of Continuity . If a liquid is flowing in streamline flow in a pipe of non-unif cross-section area, then rate of flow of liquid across any cross-sec remains constant. a1v1 = a2v2 av = constant  The velocity of liquid is slower where area of cross-section is larger faster where area of crosssection is smaller. The falling stream of water becomes narrower, as the velocity of f stream of water increases and therefore its area of cross-s decreases.  ","Definition, Formula, Reasoning"
