Paragraph,Labels
"TYPES OF SPECTRAL SERIES:
Balmer Series:

First scientist to discover a spectral series of hydrogen atom
It consist of visible radiation spectrum
Experimentally, he found that these spectral lines could be expressed mathematically in the form of wavelength as:


Here R= Rhydberg constant = 109677cm-1(found experimentally), n= 3, 4, 5…… (higher discrete energy state from which electron jumps to 2nd energy state thus emitting radiation)
         λ = wavelength of emitted radiation in (cm)

For maximum wavelength(λmax) in the Balmer series, =3 (has to be minimum):
For minimum wavelength (λmin) in the Balmer series, n=∞(has to be minimum):
Lyman Series:

Spectral series when radiation emitted is due to jumping of electron from higher energy states to ground state
Mathematically expressed as


Here n= 2, 3, 4…
For maximum wavelength  in the Lyman series, n=2 (has to be minimum):
λmax = 4/3R

For minimum wavelength in the Lyman series, n=∞(has to be minimum):
λmin = 1/R

Similarly, all other series could be expressed as:

Paschen Series:

Mathematically expressed as


Here n= 4, 5, 6…
Bracket Series:

Mathematically expressed as


Here n= 5, 6, 7…
 

PfundSeries:

Mathematically expressed as


Here n= 6, 7, 8…

Atomic spectra has a huge scope in the study of electronic structures of various atoms, molecules and ions
Elements have their own distinctive spectral series. So spectral series is used in the identification (even discovery) of unknown atoms
Many elements were discovered by the spectroscopic methods, such as Rubidium(Ru), Caesium(Cs), Helium(He), Gallium(Ga), Thallium(Tl), Scandium(Sc).","Types, Formula, Relation, Property, Examples"
"BOHR’S MODEL OF HYDROGEN ATOM:
Drawbacks of Rutherford’s atomic model lead to the Bohr’s Model where he came up with 3 postulates:
First Postulate:Atoms have some specific stable energy states(called stationary states) where electrons could orbit around the nucleus without emitting radiation
Second Postulate: Orbiting of electrons occur only in the orbits (called stable orbits) where electrons’ angular momentum(L) is equal to the integral multiples ofh/(2π), leading to the quantization of moving electron
          LN =MVNRN = NH/(2Π)
Here    h= Planck’s constant = 6.6×10-34Js

Ln= angular momentum of electron in nth orbit

vn= velocity of electron in nth orbit

rn= radius of nth orbit

n= permitted orbits on which electron revolve (called principle quantum number)

Third Postulate: Electron while jumping from higher(initial) energy state to lower(final) energy state, emit a photon of energy equal to the energy difference between the 2 energy states, and its frequency is given by:
hv = Ei - Ef
Bohr’s Radius: The radius on which electron move around the nucleus in the orbit described by the Bohr’s model is known as Bohr’s radius.

Using the second postulate and Rutherford’s model(eq.1)

mvr = nh/(2π)



Using the value of υ2from both the equations, we get



On solving (and putting Z=1 for hydrogen atom) we get:

r = n2h2Ɛo/(πme2)

For radius of innermost orbit, put n=1

 

Velocity of Electron in the Orbit:

v = e2/2nhƐo","Property, Formula, Relation, Definition"
"Energy of Orbits:

The orbital energy of orbiting electron in the discrete energy levels in the Bohr’s model is called as the energy of orbits.

We already know, from Rutherford’s Model that total energy(T) is given by

T = -Ze2/(8πƐor)

Putting the value of Bohr’s radius, we get



Putting the values of electron mass(m), charge(e), permittivity of free space(Ɛo), Planck’s constant(h); we get
T = (-13.6/n2)eV

For the energy of innermost stationary orbit, put n=1","Definition, Formula, Relation, Property"
"DRAWBACKS OF BOHR’S MODEL:
It was primarily for hydrogen atom
It couldn’t elaborate spectra of multi-electron atoms
Wave nature of electron was not justified by the model (inconsistent with the de Broglie’s hypothesis of dual nature of matter)
It didn’t illustrated molecules making process of chemical reactions
It violated Heisenberg’s Principal(Δx× Δp ≥nh/(2π)) which said that it was impossible to evaluate theprecise position and momentum of electron (and other microscopic particles) simultaneously.Only their probability could be estimated.
Zeeman effect(spectral lines variation due to external magnetic field) and Stark Effect(spectral lines variation due to external electric field) couldn’t be described by the model","Property, Reasoning"
"DE-BROGLIE’S HYPOTHESIS:
 

De Broglie’s Hypothesis showed the wave particle duality of matter
It showed that, like photons, electrons must also have mass or momentum() and wavelength(λ), given by the equation (here c= speed of light in air, v=frequency)
p = mv = h/λ = h/(c/λ)

It holds only for the subatomic (microscopic) particles like electron, proton etc. where mass is very small, so wavelength are large enough to be experimentally observable
It does not hold for the macroscopic particles since mass there is very large, making wavelength too small to be experimentally observable","Definition, Property, Formula, Relation"
"DE-BROGLIE’S EXPLANATION OF  BOHR’S SECOND POSTULATE OF QUANTISATION:
Electron orbiting in circular orbit can be considered as a particle wave
Only those waves propagate and survive which form nodes at terminal point with integer multiple of wavelength(resonant standing waves), thus covering the whole circumferential distance of circular orbit
2πrn = nλ



From de Broglie’s hypothesis: λ = h/(mv)
So, ultimately we get: mvnrn = nh/(2π)
This proved that wave-particle duality is the cause of quantized energy states","Property, Formula, Relation"
"Atom, as a whole, is electrically neutral and therefore contains equal amount of positive and negative charges.",Property
"In Thomson’s model, an atom is a spherical cloud of positive charges and electrons are embedded in it","Definition, Property"
"In Rutherford’s model, most of the mass of the atom and all its positive charge are concentrated in a tiny nucleus and the electrons revolve around it.","Definition, Property"
"Drawbacks of Rutherford’s atomic model:

It predicts that atoms are unstable because the accelerated electrons revolving around the nucleus must spiral into the nucleus. This contradicts the stability of the matter.
It cannot explain the characteristic line spectra of atoms of different elements.","Property, Reasoning"
Atoms of each element are stable and emit characteristic spectrum. The spectrum consists of a set of isolated parallel lines termed as line spectrum.,"Definition, Property"
